config_key,T,m,sigma2_method,cbar_otimo,poder_no_otimo,se_poder,se_cbar,fallback_used,refined,inv_dev,cfg_seed,lambda1,lambda2,lambda3,lambda4,lambda5,mza_cv1,mza_cv1_se,mza_cv2_5,mza_cv2_5_se,mza_cv5,mza_cv5_se,mza_cv10,mza_cv10_se,msb_cv1,msb_cv1_se,msb_cv2_5,msb_cv2_5_se,msb_cv5,msb_cv5_se,msb_cv10,msb_cv10_se,mzt_cv1,mzt_cv1_se,mzt_cv2_5,mzt_cv2_5_se,mzt_cv5,mzt_cv5_se,mzt_cv10,mzt_cv10_se,pt_cv1,pt_cv1_se,pt_cv2_5,pt_cv2_5_se,pt_cv5,pt_cv5_se,pt_cv10,pt_cv10_se,mpt_cv1,mpt_cv1_se,mpt_cv2_5,mpt_cv2_5_se,mpt_cv5,mpt_cv5_se,mpt_cv10,mpt_cv10_se
T45_m3_lambdas_0.25_0.45_0.65,45,3,maic,-12.32222222,0.5,0.007070018,0.19641855,0,0,2.43E-11,98814243,0.25,0.45,0.65,,,-16.52726959,0.199812386,-14.84951446,0.103866616,-13.69406898,0.082761899,-12.31489245,0.05995364,0.167754629,0.000950409,0.176552523,0.000724012,0.184088323,0.000598882,0.193435868,0.000435117,-2.810443152,0.015323397,-2.678961544,0.008447094,-2.570115482,0.007680139,-2.424046035,0.007553797,5.482672146,0.05605688,6.31585795,0.059192401,7.128691998,0.06132448,8.263135011,0.052390695,4.868697036,0.046343359,5.343209802,0.033775753,5.772022215,0.030769966,6.442162178,0.035422099
T45_m3_lambdas_0.25_0.45_0.75,45,3,maic,-12.31683168,0.5,0.007069728,0.175026431,0,0,1.35E-10,103879543,0.25,0.45,0.75,,,-16.54553086,0.172964466,-14.96235243,0.116148684,-13.59207688,0.089654029,-12.30491286,0.062828778,0.166461792,0.001106434,0.176014153,0.000639352,0.183529135,0.000598475,0.19327923,0.000505246,-2.812195446,0.015908758,-2.686035175,0.011381565,-2.550038825,0.008758057,-2.421768328,0.006665083,5.401004001,0.090170728,6.304959452,0.067791753,7.152511075,0.053687589,8.282640457,0.056287371,4.848541532,0.050626242,5.329585101,0.049687501,5.866846439,0.038591589,6.454353183,0.032892185
T45_m3_lambdas_0.25_0.45_0.85,45,3,maic,-12.17283951,0.5,0.007070228,0.218242834,0,0,4.01E-10,108944843,0.25,0.45,0.85,,,-16.04905706,0.177027286,-14.72529027,0.09760298,-13.38884447,0.108861282,-11.96838756,0.063796087,0.169285023,0.000672027,0.177416942,0.000749622,0.185040408,0.00052711,0.195775056,0.000540682,-2.799275069,0.015938673,-2.661556793,0.011238129,-2.531055874,0.00985366,-2.385823157,0.005668128,5.463335801,0.062912717,6.244291928,0.062045244,7.081232822,0.067484675,8.156106264,0.060350953,4.782768711,0.049208189,5.262604641,0.044708812,5.814612962,0.037397385,6.489950341,0.026899092
T45_m3_lambdas_0.25_0.55_0.75,45,3,maic,-12.03030303,0.5,0.007070928,0.267843478,0,0,2.62E-10,104016443,0.25,0.55,0.75,,,-16.53305508,0.263459255,-14.6278184,0.12054994,-13.45825544,0.0724087,-12.12429671,0.049354403,0.165994656,0.001032007,0.175982853,0.000767578,0.184686492,0.000720021,0.19471725,0.000493671,-2.811881481,0.015064322,-2.656753115,0.010600907,-2.531527639,0.007553979,-2.397498487,0.006249825,5.305212366,0.09110542,6.09934311,0.068300752,6.890305856,0.058785216,7.99482594,0.064676236,4.661716823,0.043663491,5.185839186,0.040672637,5.678385585,0.033846642,6.28168462,0.029194611
T45_m3_lambdas_0.25_0.55_0.85,45,3,maic,-12.12820513,0.5,0.007070412,0.226636789,0,0,1.63E-10,109081743,0.25,0.55,0.85,,,-16.34770911,0.22364844,-14.70519603,0.112641391,-13.4348711,0.08285436,-12.11870435,0.050551212,0.166721287,0.000893697,0.176082542,0.000560752,0.184577405,0.000551957,0.194719372,0.000469679,-2.796800951,0.012958549,-2.652370291,0.010289116,-2.527099229,0.00881515,-2.395048213,0.006010575,5.399446383,0.073463708,6.175046689,0.074997406,6.992405188,0.051004097,8.066432648,0.057503508,4.769446822,0.041029477,5.294785329,0.037220992,5.786260731,0.035875939,6.38799976,0.031517653
T45_m3_lambdas_0.25_0.65_0.85,45,3,maic,-11.82394366,0.5,0.007070417,0.248981261,0,0,1.70E-10,109218643,0.25,0.65,0.85,,,-15.89578954,0.147883991,-14.49415878,0.107690713,-13.12813406,0.101644387,-11.75220971,0.062746115,0.168669572,0.001178833,0.178442782,0.000664781,0.186491915,0.000608621,0.197526465,0.000585164,-2.769226134,0.012923335,-2.635401812,0.012005626,-2.500125062,0.009569816,-2.359124469,0.006638288,5.19485477,0.067709305,5.994826145,0.0738753,6.850338498,0.061281593,8.039794025,0.066995028,4.62306858,0.041368535,5.072612269,0.03935467,5.617523888,0.0399825,6.262131402,0.034095599
T45_m3_lambdas_0.35_0.55_0.75,45,3,maic,-11.26966292,0.5,0.007069954,0.1986255,0,0,1.28E-11,104020143,0.35,0.55,0.75,,,-16.09864842,0.170841994,-14.58803221,0.107594363,-13.36565727,0.092687867,-12.00966943,0.059219878,0.167955591,0.000901652,0.176368284,0.000692368,0.184385108,0.00050362,0.194858754,0.000450906,-2.788156377,0.015650084,-2.64104877,0.012825865,-2.519280309,0.006445281,-2.383525574,0.005670473,4.822238437,0.074639368,5.519768451,0.047853918,6.22303924,0.047032359,7.206033696,0.050939633,4.18320604,0.046668205,4.629835071,0.037717322,5.050684706,0.02551679,5.594126507,0.025061644
T45_m3_lambdas_0.35_0.55_0.85,45,3,maic,-11.78787879,0.5,0.007070466,0.267843478,0,0,3.15E-11,109085443,0.35,0.55,0.85,,,-16.23281988,0.137127594,-14.6356473,0.094666209,-13.52324587,0.093362638,-12.29803209,0.049582026,0.166913477,0.000845729,0.175989516,0.000749319,0.184138454,0.000606113,0.193593698,0.000520287,-2.784969765,0.013170204,-2.653878449,0.008812166,-2.531453342,0.006928682,-2.417608965,0.004671344,5.263453967,0.071671501,6.017603923,0.055611881,6.747716866,0.056703051,7.761479776,0.053361754,4.560766502,0.039110327,4.98226995,0.0308668,5.444723304,0.031445844,5.951986302,0.022758211
T45_m3_lambdas_0.35_0.65_0.85,45,3,maic,-11.4,0.5,0.007070742,0.294627825,0,0,2.00E-10,109222343,0.35,0.65,0.85,,,-15.91239872,0.18445616,-14.43810735,0.093750261,-13.20825015,0.095661368,-11.98424853,0.049830667,0.168584099,0.001279971,0.177945201,0.000648915,0.185774257,0.000569967,0.195742045,0.000513722,-2.763595456,0.013831203,-2.636128445,0.009919724,-2.5159163,0.006779266,-2.386716714,0.005412231,4.938011495,0.047560791,5.646253707,0.063352722,6.312171679,0.059224084,7.343759053,0.051637608,4.337399504,0.033634871,4.718826126,0.035634347,5.167463362,0.024427445,5.711806796,0.024747462
T45_m3_lambdas_0.45_0.65_0.85,45,3,maic,-11.19907407,0.5,0.007069487,0.163682125,0,0,2.29E-10,109226043,0.45,0.65,0.85,,,-15.27812861,0.115837357,-14.04959566,0.087140682,-13.00648929,0.07155409,-11.68123369,0.059512633,0.170353596,0.000992139,0.179921916,0.000740749,0.187858583,0.000524743,0.197954771,0.000491456,-2.720549644,0.011850743,-2.591433079,0.008293623,-2.484822903,0.007626496,-2.3529061,0.005125097,4.970953434,0.067790745,5.621924744,0.067663043,6.325416938,0.060686827,7.28316672,0.052627287,4.332634705,0.043752642,4.712270863,0.030975998,5.116122525,0.032326131,5.675685515,0.024317437
T50_m0_lambdas_,50,0,maic,-8.809989763,0.5,0,0.069361334,0,0,2.25E-10,-20,,,,,,-13.13626188,0.064475402,-10.4314875,0.041297353,-8.568743747,0.038104487,-6.715662246,0.027892097,0.18705727,0.000477145,0.208759013,0.000367994,0.228978369,0.000365237,0.255902577,0.000468799,-2.501293561,0.006669828,-2.220998575,0.004298773,-2.004368751,0.004349564,-1.762982309,0.003733264,3.364962679,0.052853275,4.246359386,0.063018878,5.185766969,0.071627692,6.643006945,0.087056637,3.214329503,0.051879599,3.991357918,0.057399839,4.808494923,0.066212449,6.028687239,0.07636989
T50_m1_lambdas_0.15,50,1,maic,-10.67391304,0.5,0.007069982,0.192148582,0,0,8.05E-11,70254220,0.15,,,,,-14.67900506,0.272869058,-11.98328098,0.146577648,-10.24898154,0.123760258,-8.322140678,0.084837398,0.176234833,0.002297334,0.194194417,0.001312956,0.210324811,0.001238757,0.232517871,0.001105029,-2.657229239,0.027746474,-2.394221226,0.014285882,-2.193686371,0.015511796,-1.974411278,0.010806703,4.500293525,0.098231609,5.460688799,0.085040343,6.547650579,0.089914729,8.17088614,0.100768138,4.144285906,0.093297043,4.983492617,0.061017668,5.883856303,0.067704723,7.107792828,0.065779366
T50_m1_lambdas_0.267,50,1,maic,-10.39880952,0.5,0.007070423,0.210448447,0,0,2.04E-10,70258549,0.267,,,,,-14.41678233,0.259188605,-11.98889461,0.151794995,-10.41499329,0.110301639,-8.754857279,0.074000257,0.18104982,0.001456107,0.195608158,0.001227554,0.210128168,0.001048033,0.227241287,0.000747608,-2.641872389,0.027087044,-2.387889322,0.01458041,-2.224815663,0.010559186,-2.030011139,0.009003607,4.402171279,0.097971675,5.361778779,0.067893409,6.353144537,0.084136262,7.733077884,0.068718712,3.975993447,0.082193459,4.772301429,0.053530419,5.460234778,0.047098321,6.435440402,0.049845236
T50_m1_lambdas_0.383,50,1,maic,-9.87704918,0.5,0.007069506,0.144898931,0,0,2.26E-10,70262841,0.383,,,,,-13.67015323,0.203740211,-11.86611388,0.127776904,-10.4212929,0.092770651,-8.905849761,0.05824931,0.183852567,0.001092224,0.195685817,0.001016464,0.209605423,0.00093392,0.225214985,0.000650073,-2.563067763,0.020424992,-2.363550477,0.013865891,-2.225173581,0.008678632,-2.050045563,0.008671542,4.173355499,0.090091863,4.915376003,0.050775091,5.729059728,0.045509254,7.007229585,0.065230726,3.804983738,0.048427444,4.426457248,0.052230517,4.954138187,0.035766187,5.735672707,0.044864329
T50_m1_lambdas_0.5,50,1,maic,-9.162162162,0.5,0.00706954,0.159258284,0,0,4.30E-10,70267170,0.5,,,,,-13.62277473,0.23131241,-11.65001925,0.144201652,-10.10428766,0.115199885,-8.487992859,0.064610765,0.18285738,0.001325924,0.198032655,0.001204767,0.211572647,0.000802582,0.2290935,0.000880723,-2.553283107,0.017528407,-2.352431169,0.012120743,-2.18108845,0.010729824,-1.991138079,0.007774674,3.598427901,0.092511247,4.349984298,0.053116628,5.097759405,0.065024536,6.219801173,0.054063965,3.29721795,0.039226942,3.861426891,0.0395352,4.445557917,0.038613796,5.251634092,0.040201106
T50_m1_lambdas_0.617,50,1,maic,-9.158536585,0.5,0.007069214,0.14372089,0,0,3.93E-10,70271499,0.617,,,,,-13.64594374,0.210180499,-11.63153347,0.158239517,-9.929388494,0.107131013,-8.348906235,0.069991621,0.183247597,0.000985534,0.197174896,0.001133747,0.21273474,0.001254837,0.230832794,0.00084772,-2.566527024,0.021947383,-2.33748462,0.017754373,-2.167251533,0.011764154,-1.978123023,0.009343987,3.522087119,0.086250059,4.41053356,0.076452206,5.179160231,0.042094637,6.275544431,0.05694673,3.292871924,0.044896815,3.881164318,0.055124446,4.505352825,0.039987496,5.281309933,0.044250343
T50_m1_lambdas_0.733,50,1,maic,-9.116,0.5,0.007069492,0.141421356,0,0,1.90E-10,70275791,0.733,,,,,-13.77355598,0.289388507,-11.53110511,0.127603106,-9.736366214,0.109957881,-8.108808599,0.0634588,0.182691794,0.00169332,0.198879462,0.000904328,0.214627889,0.00093236,0.233620361,0.000916522,-2.541661353,0.018808215,-2.334794809,0.015679807,-2.134608897,0.011195022,-1.943974623,0.008416087,3.615274398,0.051131093,4.342209148,0.062565234,5.239105042,0.05613165,6.392119298,0.065352255,3.326948618,0.03480825,3.900256513,0.05509885,4.571718682,0.045056045,5.410890611,0.041419626
T50_m1_lambdas_0.85,50,1,maic,-9.015151515,0.5,0.007070905,0.178562318,0,0,1.64E-10,70280120,0.85,,,,,-13.39416155,0.21254974,-11.06912254,0.148336953,-9.532117287,0.112179268,-7.81349316,0.065447987,0.186348228,0.001156392,0.202246408,0.001378417,0.217241643,0.001001543,0.238549938,0.001033943,-2.524960381,0.024951881,-2.299588007,0.01788445,-2.107094866,0.013197903,-1.91728277,0.008455117,3.425971516,0.081105446,4.274484303,0.053241973,5.095954846,0.067689911,6.286540849,0.060238721,3.275787293,0.068101283,3.899720666,0.057483841,4.591906957,0.049270122,5.440004027,0.044233704
T50_m2_lambdas_0.15_0.383,50,2,maic,-12.68518519,0.5,0.007070202,0.218242834,0,0,5.75E-11,70786466,0.15,0.383,,,,-15.93964583,0.201246082,-14.03494412,0.112381259,-12.60973858,0.095032212,-10.9439753,0.070843599,0.170420531,0.00107894,0.182266548,0.000878353,0.19176976,0.000646106,0.205911749,0.000773594,-2.770495164,0.016290373,-2.613320792,0.011918005,-2.457776462,0.009578632,-2.274150433,0.008704966,5.876941595,0.074825766,6.895084155,0.106830977,7.939663878,0.08507269,9.430097945,0.073797065,5.308957593,0.060257026,5.935258626,0.052658225,6.658968106,0.05283181,7.682917364,0.060217482
T50_m2_lambdas_0.15_0.5,50,2,maic,-10.84322034,0.5,0.007069372,0.149810759,0,0,2.21E-10,70946639,0.15,0.5,,,,-15.51605338,0.20905021,-13.76156123,0.136539339,-11.96310113,0.114490176,-10.24567502,0.066340138,0.17294455,0.001118486,0.183046629,0.00072332,0.195326001,0.001153524,0.210497591,0.000711847,-2.73538247,0.015917204,-2.55371665,0.015623184,-2.384674191,0.010144963,-2.197987804,0.007466089,4.436958101,0.077437846,5.367188134,0.058611413,6.200659715,0.061621912,7.495399481,0.055709421,3.985877975,0.040374663,4.584390166,0.047822764,5.188230983,0.03750663,6.034235724,0.037355277
T50_m2_lambdas_0.15_0.617,50,2,maic,-10.80612245,0.5,0.007069778,0.180384383,0,0,7.66E-11,71106812,0.15,0.617,,,,-15.47021847,0.215361005,-13.31002938,0.127446979,-11.61107839,0.083561389,-10.16991677,0.060757782,0.173521936,0.001238873,0.185931558,0.000835643,0.198387331,0.000723312,0.212004174,0.000671177,-2.716766317,0.024397756,-2.524886211,0.017012543,-2.363471039,0.011805256,-2.198016637,0.008324597,4.467298307,0.074251704,5.348610482,0.066529458,6.24066204,0.056297995,7.436424592,0.058806731,4.028742089,0.062029663,4.650833457,0.06043394,5.245823093,0.048857578,6.001309361,0.039626169
T50_m2_lambdas_0.15_0.733,50,2,maic,-11.0826087,0.5,0.007070036,0.153718865,0,0,6.50E-11,71265616,0.15,0.733,,,,-14.95360155,0.185899263,-13.03618434,0.141282001,-11.56925369,0.103664311,-10.04533698,0.073971541,0.175632947,0.001207776,0.18695532,0.001002049,0.199179225,0.000687567,0.212831832,0.000631699,-2.677313626,0.015657736,-2.496264627,0.012976785,-2.351436738,0.010522199,-2.168924444,0.007313587,4.861403821,0.078552588,5.729828657,0.068395221,6.644470578,0.061905965,7.893658374,0.065536514,4.345229469,0.058292782,4.985659141,0.05701937,5.559029299,0.045376693,6.459307006,0.040847337
T50_m2_lambdas_0.15_0.85,50,2,maic,-11.58125,0.5,0.007070575,0.220970869,0,0,1.14E-10,71425789,0.15,0.85,,,,-15.27898579,0.239671996,-13.04343049,0.174277516,-11.43961357,0.094930715,-9.846971396,0.076050549,0.173402049,0.001652343,0.186365219,0.001241962,0.198479556,0.000799301,0.21434427,0.00077903,-2.709930857,0.020570751,-2.504383058,0.01512029,-2.329299626,0.010017158,-2.142027275,0.007457165,5.103710755,0.103228681,6.228028404,0.082038698,7.216075554,0.080955913,8.621914706,0.067429018,4.63582397,0.061334974,5.388194709,0.067471465,6.165705351,0.045125103,7.164500773,0.04718962
T50_m2_lambdas_0.267_0.5,50,2,maic,-10.90340909,0.5,0.007070385,0.200882608,0,0,1.61E-10,70950968,0.267,0.5,,,,-15.29521301,0.130648114,-13.69010881,0.132922093,-12.11165304,0.084518594,-10.64693301,0.067916856,0.174057157,0.000877756,0.183677808,0.001014481,0.194605897,0.000627207,0.207917717,0.000621309,-2.716223794,0.012744753,-2.566555978,0.011355281,-2.406599458,0.00863994,-2.252094451,0.008175757,4.706536314,0.082381742,5.442082405,0.057777669,6.244357656,0.058931071,7.400326571,0.066370964,4.096186997,0.04469063,4.589012709,0.049487961,5.148200008,0.03547243,5.837506704,0.033858079
T50_m2_lambdas_0.267_0.617,50,2,maic,-10.73626374,0.5,0.0070699,0.194260105,0,0,4.16E-10,71111141,0.267,0.617,,,,-15.20010917,0.20860715,-13.40545208,0.118457636,-11.96393028,0.106086224,-10.44778333,0.060966621,0.173347,0.00128567,0.185026365,0.000817398,0.196170334,0.000694418,0.208132666,0.000608653,-2.688798813,0.018510167,-2.534739335,0.012084786,-2.390099706,0.010558161,-2.230963983,0.007554274,4.520230182,0.063543896,5.315423414,0.06179107,6.116311682,0.070014338,7.218008587,0.063161197,4.05572876,0.051813268,4.532047288,0.044366118,5.084408385,0.039878472,5.768514838,0.038847878
T50_m2_lambdas_0.267_0.733,50,2,maic,-10.26436782,0.5,0.007070001,0.203191604,0,0,1.35E-10,71269945,0.267,0.733,,,,-14.74144514,0.178395532,-13.08901476,0.13846077,-11.68968869,0.106516962,-10.23992928,0.065224766,0.176684027,0.001090746,0.187003999,0.000884811,0.198188147,0.000746713,0.210517215,0.000626513,-2.673275705,0.018812063,-2.501975394,0.012597715,-2.366336446,0.008457862,-2.195157667,0.007622221,4.273723542,0.048921317,4.958986577,0.046774332,5.803039567,0.061571535,6.842503771,0.060721514,3.764208814,0.047109625,4.261005699,0.039935246,4.753082203,0.030443987,5.452607143,0.035156614
T50_m2_lambdas_0.267_0.85,50,2,maic,-10.88421053,0.5,0.007070159,0.186080732,0,0,2.54E-10,71430118,0.267,0.85,,,,-15.18624412,0.17138193,-13.2998256,0.146182789,-11.63037367,0.101252227,-10.1910636,0.068243193,0.175123918,0.001125383,0.186420138,0.000996902,0.197377886,0.000802804,0.210837172,0.000743099,-2.69631915,0.022115888,-2.513323915,0.015761533,-2.35695078,0.008816041,-2.187692864,0.0078725,4.748798983,0.101530786,5.518213789,0.065974947,6.446617633,0.074275344,7.66556761,0.069023417,4.189433528,0.064055797,4.753744634,0.051350448,5.353049281,0.038044791,6.134397148,0.036028808
T50_m2_lambdas_0.383_0.617,50,2,maic,-9.714285714,0.5,0.007069106,0.148551845,0,0,5.53E-11,71115433,0.383,0.617,,,,-14.65516538,0.154369209,-12.86305898,0.114049939,-11.43412187,0.10399942,-9.941495551,0.056986815,0.177465047,0.001414039,0.188652204,0.000769837,0.199742666,0.000726339,0.214071983,0.000639318,-2.662651416,0.013653036,-2.486259991,0.011425281,-2.330111611,0.010646122,-2.16656695,0.007696209,3.815686119,0.057700126,4.478480357,0.042004369,5.180307445,0.05581237,6.24615975,0.062443124,3.399014501,0.03575832,3.863667288,0.035681339,4.387177372,0.034561993,5.024769279,0.031832605
T50_m2_lambdas_0.383_0.733,50,2,maic,-9.979166667,0.5,0.00707086,0.184142391,0,0,4.91E-10,71274237,0.383,0.733,,,,-14.56663168,0.153590655,-13.04672572,0.09319564,-11.63598344,0.082850077,-10.21301236,0.069955469,0.176511328,0.000890208,0.187271357,0.000760918,0.197789162,0.000780841,0.210456536,0.000632445,-2.661609914,0.013820155,-2.49665951,0.011266042,-2.354459649,0.007790826,-2.196783417,0.006870145,4.046573565,0.061385078,4.751454631,0.04492715,5.417305268,0.065119476,6.491838434,0.051602127,3.595323759,0.041349419,4.066759289,0.037542339,4.528249413,0.031779378,5.166166207,0.032618088
T50_m2_lambdas_0.383_0.85,50,2,maic,-9.958333333,0.5,0.007070445,0.147313913,0,0,1.04E-10,71434410,0.383,0.85,,,,-14.7837008,0.264551297,-12.91381655,0.10503579,-11.36915334,0.086143392,-9.883510702,0.067918879,0.17673575,0.000920621,0.189192835,0.000845404,0.199441974,0.000712416,0.213214183,0.000579416,-2.648599049,0.022425782,-2.482832222,0.015998424,-2.328849743,0.009829699,-2.156261675,0.00760764,3.9779461,0.06698273,4.766990097,0.059856561,5.52518328,0.06201718,6.607385366,0.064083355,3.599957104,0.052964494,4.114137297,0.043491228,4.629464217,0.038528733,5.326031612,0.033195777
T50_m2_lambdas_0.5_0.733,50,2,maic,-9.682692308,0.5,0.007069649,0.169977592,0,0,6.79E-11,71278566,0.5,0.733,,,,-14.41849836,0.215804923,-12.8562488,0.101932246,-11.4326142,0.095104015,-9.815433384,0.060592603,0.178407644,0.001267158,0.189667053,0.000668577,0.199335474,0.00079357,0.213361353,0.000638742,-2.630121602,0.017118253,-2.482058666,0.01180923,-2.335449708,0.010910621,-2.156695933,0.006523137,3.831424394,0.056230369,4.468412367,0.048755641,5.156301659,0.041402385,6.23193549,0.058018725,3.44947959,0.039107948,3.883996492,0.037504564,4.346695699,0.039527075,5.043716458,0.029452573
T50_m2_lambdas_0.5_0.85,50,2,maic,-9.366197183,0.5,0.007068831,0.12449063,0,0,1.21E-10,71438739,0.5,0.85,,,,-14.40946301,0.208759789,-12.54547932,0.114601581,-11.03550533,0.0843871,-9.477114538,0.049574905,0.177875415,0.001172114,0.191657221,0.001186318,0.202790376,0.000781091,0.218266683,0.000756639,-2.622229432,0.018686964,-2.445273799,0.011385147,-2.284798156,0.0139845,-2.111130317,0.007877173,3.629252423,0.063553411,4.270992567,0.054861746,5.016351561,0.057337381,6.046191062,0.053060948,3.270198221,0.047781472,3.759887122,0.036553843,4.256566274,0.046631505,4.915744103,0.031732172
T50_m2_lambdas_0.617_0.85,50,2,maic,-9.31294964,0.5,0.007068508,0.127177479,0,0,6.13E-10,71443068,0.617,0.85,,,,-14.31698095,0.20933423,-12.34206764,0.125105433,-10.78690499,0.091830611,-9.252918831,0.065636195,0.180620696,0.001018972,0.193149023,0.000899198,0.20520094,0.00076837,0.220629525,0.000774468,-2.623744964,0.021148068,-2.431842622,0.01550358,-2.263344865,0.010193552,-2.093257906,0.007472674,3.467425241,0.065841666,4.220921009,0.05520895,5.025999715,0.066817346,6.031313114,0.058365103,3.252627077,0.050880372,3.737502602,0.04300983,4.264598008,0.039497716,4.940436717,0.035370978
T50_m3_lambdas_0.15_0.35_0.55,50,3,maic,-13.36875,0.5,0.007070367,0.220970869,0,0,1.05E-11,98608358,0.15,0.35,0.55,,,-17.27344608,0.153921905,-15.58071404,0.130278908,-14.29466679,0.097079384,-12.85354369,0.065171824,0.164912218,0.000814622,0.172909266,0.000707672,0.180959241,0.000460019,0.19047799,0.000553865,-2.883234297,0.016087785,-2.747639614,0.009952117,-2.624742051,0.007797024,-2.476648353,0.006656896,6.257055077,0.070047944,7.144467438,0.06448451,8.065109357,0.07160291,9.425615569,0.079569256,5.456709075,0.059928104,5.973281398,0.036161469,6.493488841,0.035816501,7.244209894,0.036929932
